City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1045,Rio Claro,BR,-22.4114,-47.5614,68.4,96,99,4.34,moderate rain
1046,Mocajuba,BR,-2.5842,-49.5072,73.35,97,99,2.89,overcast clouds
1047,Nuevo Progreso,MX,23.1667,-97.95,74.59,70,40,13.15,scattered clouds
1048,Luancheng,CN,37.8792,114.6517,26.76,25,0,13.18,clear sky
1049,Babol,IR,36.5513,52.679,44.49,54,0,3.67,clear sky
1050,Oistins,BB,13.0667,-59.5333,77.09,73,40,19.57,scattered clouds
1051,San Lawrenz,MT,36.0553,14.204,55.85,80,1,4.0,clear sky
1052,Synya,RU,65.3718,58.0387,10.09,91,100,7.76,overcast clouds
1053,Otane,NZ,-39.8833,176.6333,70.02,44,82,5.93,broken clouds
1054,Alekseyevsk,RU,57.8406,108.3492,-6.75,100,95,2.46,overcast clouds
1055,Haapiti,PF,-17.5667,-149.8667,83.93,71,92,9.93,light rain
1056,Dinghai,CN,26.2847,119.7936,45.52,68,37,19.89,scattered clouds
1057,Kirakira,SB,-10.4544,161.9205,83.95,76,88,5.73,overcast clouds
1058,Dabas,HU,47.1859,19.3109,41.52,61,6,18.45,clear sky
1059,Gillette,US,44.2911,-105.5022,47.32,18,0,10.36,clear sky
1060,La Baneza,ES,42.3003,-5.8977,46.08,45,0,4.52,clear sky
1061,Kita,ML,13.0349,-9.4895,76.46,13,38,5.82,scattered clouds
1062,Chardara,KZ,41.2547,67.9692,32.85,58,6,10.16,clear sky
1063,Mahanoro,MG,-19.9,48.8,72.55,83,4,5.14,clear sky
1064,Matara,LK,5.9485,80.5353,74.34,93,30,5.37,scattered clouds
1065,Magistralnyy,RU,56.1725,107.4458,-6.52,100,100,1.52,overcast clouds
1066,Bac Lieu,VN,9.285,105.7244,77.29,82,47,12.01,scattered clouds
1067,Kozhevnikovo,RU,56.2589,83.9714,3.88,93,26,5.77,scattered clouds
1068,Mitsamiouli,KM,-11.3847,43.2844,80.29,74,2,3.02,clear sky
1069,Khandyga,RU,62.6667,135.6,-38.07,100,82,0.65,broken clouds
1070,Luwuk,ID,-0.9516,122.7875,78.48,79,99,5.77,overcast clouds
1071,Blois,FR,47.5833,1.3333,46.53,93,21,9.6,few clouds
1072,Laukaa,RU,58.7372,29.8453,24.19,97,99,5.35,snow
1073,Galesong,ID,-5.3166,119.3661,77.02,77,100,8.66,overcast clouds
1074,Pawai,IN,24.2667,80.1667,55.72,37,0,1.72,clear sky
1075,Bronnoysund,NO,65.4625,12.1997,30.2,74,0,2.3,clear sky
1076,Tanout,NE,14.9709,8.8879,59.88,18,20,17.45,few clouds
1077,Tibu,CO,8.639,-72.7358,75.42,79,84,2.91,broken clouds
1078,Nandgaon,IN,20.3167,74.65,62.58,33,0,3.62,clear sky
1079,Zharkent,KZ,44.1628,80.0,22.39,73,4,4.72,clear sky
1080,Gravdal,NO,68.1214,13.5031,30.47,49,92,5.37,overcast clouds
1081,Yeniseysk,RU,58.4497,92.1703,-3.06,100,100,2.77,overcast clouds
1082,Ambilobe,MG,-13.2,49.05,73.85,94,73,1.03,broken clouds
1083,Luena,AO,-11.7833,19.9167,62.65,84,99,4.25,overcast clouds
1084,Kargasok,RU,59.0556,80.8572,6.13,96,100,8.79,overcast clouds
1085,Tagusao,PH,9.1924,117.8141,80.11,81,14,4.61,few clouds
1086,Tweed,CA,44.4751,-77.3162,16.14,80,98,3.83,overcast clouds
1087,Shaturtorf,RU,55.5672,39.4169,23.95,94,100,9.82,snow
1088,Purpe,RU,64.4803,76.6897,-2.4,98,94,7.92,overcast clouds
1089,Chimore,BO,-16.9833,-65.1333,79.05,71,96,2.53,overcast clouds
1090,Kungurtug,RU,50.5994,97.5228,-23.85,97,23,1.52,few clouds
1091,Gambela,ET,8.25,34.5833,79.68,31,83,1.92,broken clouds
1092,Nanchang,CN,28.6833,115.8833,40.55,77,100,4.05,overcast clouds
1093,Hurghada,EG,27.2574,33.8129,56.43,46,100,16.35,overcast clouds
1094,La Paz,BO,-16.5,-68.15,53.58,71,75,5.75,broken clouds
1095,Ust-Maya,RU,60.4167,134.5333,-32.15,100,100,0.27,overcast clouds
1096,Kendari,ID,-3.945,122.4989,81.73,77,96,1.63,heavy intensity rain
1097,Mastic Beach,US,40.7668,-72.8521,24.03,63,0,0.0,clear sky
1098,Sterling,US,39.0062,-77.4286,31.05,57,100,3.0,overcast clouds
1099,Salaga,GH,8.5508,-0.5188,80.65,12,59,6.62,broken clouds
1100,Kasempa,ZM,-13.4584,25.8338,64.36,98,100,4.05,light rain
1101,Zabol,AF,32.25,67.25,35.91,72,1,11.72,clear sky
1102,Nagato,JP,34.3833,131.2,43.25,47,57,11.18,broken clouds
1103,Buriti Bravo,BR,-5.8372,-43.8336,72.05,91,16,2.77,few clouds
1104,Lich,DE,50.5209,8.8157,37.24,84,72,5.23,broken clouds
1105,Ghanzi,BW,-21.5667,21.7833,68.05,87,100,8.68,overcast clouds
1106,Corowa,AU,-36.0333,146.3833,81.28,58,2,8.21,clear sky
1107,Marienburg,PL,54.0359,19.0266,37.06,67,85,18.41,overcast clouds
1108,Kyabram,AU,-36.3167,145.05,82.87,51,43,8.57,scattered clouds
1109,Moose Factory,CA,51.2585,-80.6094,-9.4,70,0,5.75,clear sky
1110,Champawat,IN,29.3333,80.1,36.88,84,0,4.21,clear sky
1111,Ozark,US,37.0209,-93.206,52.09,40,93,3.36,overcast clouds
1112,Damghan,IR,36.1683,54.348,33.84,42,0,2.44,clear sky
1113,Elat,IL,29.5581,34.9482,51.64,50,0,0.0,clear sky
1114,Itarantim,BR,-15.6597,-40.0656,72.84,87,64,4.41,broken clouds
1115,Manitouwadge,CA,49.1215,-85.8403,2.12,97,100,0.89,overcast clouds
1116,Marfino,RU,55.7028,37.3822,25.05,85,75,11.18,snow
1117,Marzuq,YE,14.4,46.4667,59.2,81,6,4.74,clear sky
1118,Moree,AU,-29.4667,149.85,82.42,61,40,13.8,scattered clouds
1119,Iquique,CL,-20.2208,-70.1431,71.64,73,1,0.65,clear sky
1120,Middelburg,ZA,-25.7751,29.4648,59.41,93,100,5.73,overcast clouds
1121,Sardarshahr,IN,28.4333,74.4833,58.24,26,0,2.01,clear sky
1122,Mtwango,TZ,-9.0167,34.8,55.38,95,85,6.26,overcast clouds
1123,Tara,RU,56.8944,74.371,8.91,96,96,6.76,overcast clouds
1124,Oksfjord,NO,70.2396,22.3479,31.12,84,58,7.74,broken clouds
1125,Vostok,RU,46.4856,135.8833,-7.98,92,52,1.21,broken clouds
1126,Borogontsy,RU,62.6683,131.1683,-38.07,100,72,0.87,broken clouds
1127,Kramat,ID,-8.1311,113.4499,77.18,89,100,1.57,overcast clouds
1128,Ust-Barguzin,RU,53.45,108.9833,-11.43,97,99,4.74,overcast clouds
1129,Andijon,UZ,40.7821,72.3442,33.08,45,98,2.73,overcast clouds
1130,Wucheng,CN,29.6008,118.175,35.73,88,77,0.78,broken clouds
1131,Mandera,KE,3.9366,41.867,78.55,28,99,9.69,overcast clouds
1132,Mao,ES,39.8885,4.2658,46.96,87,0,5.75,clear sky
1133,Nizhnevartovsk,RU,60.9344,76.5531,8.62,85,100,8.95,light snow
1134,Stephenville,US,32.2207,-98.2023,70.39,15,0,8.05,clear sky
1135,Senno,RU,59.5336,33.9167,22.26,93,100,9.19,snow
1136,Mariinskiy Posad,RU,56.115,47.718,20.34,97,97,4.7,overcast clouds
1137,Ruteng,ID,-8.6136,120.4721,67.68,82,100,3.04,overcast clouds
1138,Hokitika,NZ,-42.7167,170.9667,68.18,63,36,5.84,scattered clouds
1139,Ondangwa,NA,-17.9167,15.95,69.8,100,100,2.3,overcast clouds
1140,Lamu,KE,-2.2717,40.902,77.22,85,82,9.53,broken clouds
1141,Miyako,JP,39.6367,141.9525,27.7,52,81,9.48,broken clouds
1142,Toora-Khem,RU,52.4675,96.11,-28.64,100,94,0.89,overcast clouds
1143,Santa Maria Da Vitoria,BR,-13.3947,-44.1886,70.72,93,98,0.29,overcast clouds
1144,Sa Kaeo,TH,13.75,102.3333,74.28,87,25,5.32,scattered clouds
1145,Launceston,AU,-41.45,147.1667,74.61,66,7,3.0,clear sky
1146,Thinadhoo,MV,0.5333,72.9333,81.52,73,65,9.91,broken clouds
1147,Albanel,CA,48.8832,-72.4487,5.14,66,85,8.05,overcast clouds
1148,Raver,IN,21.25,76.0333,61.93,30,2,2.71,clear sky
1149,Qui Nhon,VN,13.7667,109.2333,75.87,84,92,4.97,overcast clouds
1150,Taksimo,RU,56.3444,114.8794,-20.15,94,81,1.43,broken clouds
1151,Merrill,US,45.1805,-89.6835,24.57,68,75,0.0,broken clouds
1152,Batsfjord,NO,70.6345,29.7185,26.82,72,95,7.54,overcast clouds
1153,Robe,AU,-37.1833,139.75,67.05,83,49,4.79,scattered clouds
1154,Wajima,JP,37.4,136.9,29.08,86,40,0.0,scattered clouds
1155,Mahibadhoo,MV,3.7833,72.9667,81.61,76,54,13.49,broken clouds
1156,Maarianhamina,AX,60.0973,19.9348,28.26,80,75,11.5,broken clouds
1157,Lashio,MM,22.9333,97.75,44.33,93,0,0.85,clear sky
1158,Yuancheng,CN,36.652,107.7896,7.12,74,2,2.89,clear sky
1159,Zhigansk,RU,66.7697,123.3711,-33.65,100,100,1.41,overcast clouds
1160,Huntington,US,38.4193,-82.4452,40.1,60,0,9.22,clear sky
1161,Murgab,TM,37.4966,61.9714,33.67,80,0,4.61,clear sky
1162,Kokopo,PG,-4.352,152.2633,83.37,68,100,6.49,overcast clouds
1163,Uribia,CO,11.7139,-72.266,77.31,67,21,13.33,few clouds
1164,Chinhoyi,ZW,-17.3667,30.2,61.7,97,68,4.85,broken clouds
1165,Lillooet,CA,50.6856,-121.942,41.72,97,92,3.85,overcast clouds
1166,Hailey,US,43.5196,-114.3153,24.66,54,0,6.91,clear sky
1167,Choix,MX,26.7092,-108.3219,77.36,23,66,7.16,broken clouds
1168,Teeli,RU,51.0333,90.2333,-21.23,91,16,1.23,few clouds
1169,Rivadavia,AR,-33.1905,-68.4608,91.87,26,0,8.84,clear sky
1170,Chegem,RU,43.2833,43.1333,6.93,76,15,15.82,few clouds
1171,Visby,SE,57.6409,18.296,34.02,64,75,28.77,broken clouds
1172,Lakhnadon,IN,22.6,79.6,55.17,37,1,3.27,clear sky
1173,Katima Mulilo,NA,-17.5,24.2667,66.04,98,97,5.68,light rain
1174,Amga,RU,60.8953,131.9608,-26.79,100,100,2.28,overcast clouds
1175,Naigarhi,IN,24.7833,81.7833,53.55,49,0,2.77,clear sky
1176,Grand Bank,CA,47.0999,-55.765,36.99,74,97,27.16,overcast clouds
1177,Floresta,BR,-8.6011,-38.5686,84.7,42,100,13.04,overcast clouds
1178,Soyo,AO,-6.1349,12.3689,78.64,86,100,5.88,light rain
1179,Cherdyn,RU,60.403,56.4787,-0.65,99,97,2.21,overcast clouds
1180,Camopi,GF,3.1655,-52.3158,71.22,99,47,2.55,scattered clouds
1181,Popova,RU,42.9603,131.7228,5.09,75,2,9.37,clear sky
1182,Muisne,EC,0.6,-80.0333,76.46,84,100,4.5,light rain
1183,Nizhniy Tsasuchey,RU,50.5167,115.1333,-14.58,94,7,5.73,clear sky
1184,Burnie,AU,-41.0667,145.9167,75.94,62,13,7.27,few clouds
1185,Cavaillon,FR,43.8312,5.0359,48.42,66,0,20.71,clear sky
1186,Walvis Bay,NA,-22.9575,14.5053,67.08,94,100,10.36,overcast clouds
1187,Abu Dhabi,AE,24.4667,54.3667,66.96,73,0,2.3,clear sky
1188,Kupang,ID,-10.1667,123.5833,82.98,78,40,13.8,scattered clouds
1189,Mookane,BW,-23.688,26.6595,68.61,79,100,8.9,overcast clouds
1190,Springbok,ZA,-29.6643,17.8865,75.65,45,72,5.35,broken clouds
1191,Pestovo,RU,58.5938,35.8024,21.65,95,100,8.05,overcast clouds
1192,Los Llanos De Aridane,ES,28.6585,-17.9182,58.75,77,0,8.99,clear sky
1193,Bastrop,US,32.7562,-91.8724,69.48,52,1,5.41,clear sky
1194,Le Portel,FR,50.7056,1.5757,46.67,87,99,29.66,overcast clouds
1195,Lamar,US,33.6668,-95.5836,66.11,18,0,5.75,clear sky
1196,Astana,KZ,51.1801,71.446,12.15,85,75,11.18,snow
1197,Shingu,JP,33.7333,135.9833,42.91,55,30,5.28,scattered clouds
1198,Emba,KZ,48.8264,58.1442,24.87,96,100,13.6,light snow
1199,Taman,RU,45.2117,36.7161,39.52,84,100,26.13,overcast clouds
1200,Bensonville,LR,6.4461,-10.6125,76.64,93,35,2.24,scattered clouds
1201,Saurimo,AO,-9.6608,20.3916,63.01,97,96,2.44,light rain
1202,Mawlaik,MM,23.6333,94.4167,49.57,72,9,0.43,clear sky
1203,Phatthalung,TH,7.5,100.0833,75.15,89,26,2.73,scattered clouds
1204,Mokrousovo,RU,55.8103,66.7653,8.55,95,100,6.33,overcast clouds
1205,Shumskiy,RU,54.8318,99.1328,-4.88,96,95,2.42,overcast clouds
1206,Morgan City,US,29.6994,-91.2068,61.02,55,0,10.36,clear sky
1207,Comodoro Rivadavia,AR,-45.8667,-67.5,60.66,36,20,10.36,few clouds
1208,Tacna,PE,-18.0056,-70.2483,70.0,53,0,11.5,clear sky
1209,Tchaourou,BJ,8.8865,2.5975,73.78,13,100,5.93,overcast clouds
1210,Xinzhi,CN,36.4989,111.7047,23.14,44,0,7.4,clear sky
1211,York,US,40.1254,-77.0,25.9,53,100,3.44,overcast clouds
1212,Biloela,AU,-24.4167,150.5,84.94,51,13,1.54,few clouds
1213,Guiratinga,BR,-16.3494,-53.7583,70.16,97,100,5.48,moderate rain
1214,Humberto De Campos,BR,-2.5983,-43.4611,77.05,83,76,6.71,broken clouds
1215,Jardim,BR,-21.4803,-56.1381,77.32,79,34,5.59,scattered clouds
1216,Sambava,MG,-14.2667,50.1667,75.38,89,57,8.19,broken clouds
1217,Svetlyy,RU,54.675,20.1347,35.65,72,100,26.15,overcast clouds
1218,Yanga,MX,18.8333,-96.8,66.13,76,56,4.09,broken clouds
1219,Churapcha,RU,62.0025,132.4325,-38.4,100,89,2.8,overcast clouds
1220,Ranghulu,CN,46.65,124.8667,-10.03,98,12,3.15,few clouds
1221,Springdale,US,36.1867,-94.1288,60.53,30,0,0.0,clear sky
1222,Vaitape,PF,-16.5167,-151.75,81.03,71,18,11.74,few clouds
1223,Todos Santos,MX,23.45,-110.2167,77.59,68,72,9.08,broken clouds
1224,Komsomolets,KZ,53.7453,62.0708,18.95,96,65,7.47,broken clouds
1225,Pouebo,NC,-20.4,164.5667,84.99,63,99,1.28,overcast clouds
1226,Changtu,CN,42.7788,124.0955,13.23,52,19,3.91,few clouds
1227,Bull Savanna,JM,17.8868,-77.5902,70.07,81,60,10.33,broken clouds
1228,Lazaro Cardenas,MX,17.9583,-102.2,81.16,55,0,9.44,clear sky
1229,Otradnoye,RU,59.7775,30.8181,27.55,96,100,5.39,light snow
1230,Nyurba,RU,63.2842,118.3319,-24.29,100,42,4.25,scattered clouds
1231,Mkushi,ZM,-13.6202,29.3939,62.89,97,95,1.57,overcast clouds
1232,Achalpur,IN,21.2572,77.5086,61.68,25,3,3.56,clear sky
1233,Okhotsk,RU,59.3833,143.3,12.6,75,99,15.57,overcast clouds
1234,Kiruna,SE,67.8557,20.2251,-1.28,92,36,4.61,scattered clouds
1235,Ulkan,RU,57.243,107.3223,-6.72,100,96,2.21,overcast clouds
1236,Xining,CN,36.6167,101.7667,9.43,71,68,2.37,broken clouds
1237,Ataco,CO,3.5915,-75.3818,77.22,77,98,2.64,overcast clouds
1238,Sainte-Anne-Des-Monts,CA,49.124,-66.4924,13.87,79,100,19.57,overcast clouds
1239,Gizo,SB,-8.103,156.8419,84.81,69,100,8.37,overcast clouds
1240,Dongning,CN,44.0622,131.1207,3.72,87,11,4.07,few clouds
1241,Salisbury,GB,51.0693,-1.7957,48.58,91,75,20.71,broken clouds
1242,Senador Jose Porfirio,BR,-2.5908,-51.9542,74.82,92,88,3.56,overcast clouds
1243,Akyab,MM,20.15,92.9,57.61,65,0,8.9,clear sky
1244,Kieta,PG,-6.2167,155.6333,84.99,71,100,7.02,overcast clouds
1245,Mahina,PF,-17.5065,-149.489,85.77,62,75,14.97,broken clouds
1246,Sibiti,CG,-3.6819,13.3499,69.53,97,99,2.48,overcast clouds
1247,Komsomolskiy,UZ,40.4272,71.7189,30.92,86,100,0.0,fog
1248,Eregli,TR,37.5133,34.0467,26.17,79,45,2.77,scattered clouds
1249,Getulio Vargas,UY,-32.6796,-53.5494,73.17,67,3,14.72,clear sky
1250,Progreso,MX,21.2833,-89.6667,73.51,60,0,12.44,clear sky
1251,Hearst,CA,49.6835,-83.6665,-5.55,99,100,2.39,overcast clouds
1252,Springfield,US,37.2153,-93.2982,50.02,31,0,4.61,clear sky
1253,Saldus,LV,56.6636,22.4881,27.37,93,100,15.61,light snow
1254,Tarrafal,CV,15.2833,-23.7667,70.59,75,100,19.1,overcast clouds
1255,Evreux,FR,49.0241,1.1508,44.91,75,100,10.36,overcast clouds
1256,Punta Alta,AR,-38.8759,-62.0736,62.6,56,62,8.75,broken clouds
1257,Lesozavodsk,RU,45.4794,133.4244,-7.31,99,86,0.85,overcast clouds
1258,Shenkursk,RU,62.1091,42.896,1.76,98,95,4.09,overcast clouds
1259,Union,US,40.6334,-74.2663,24.17,55,0,4.61,clear sky
1260,Saint Andrews,US,34.0454,-81.1293,51.53,40,0,6.91,clear sky
1261,Kodinsk,RU,58.6881,99.1844,-14.13,100,100,0.94,overcast clouds
1262,Beaupre,CA,47.0443,-70.8953,13.01,52,84,4.61,broken clouds
1263,Catuday,PH,16.2923,119.8062,76.6,73,35,13.06,scattered clouds
1264,Huangcun,CN,30.0145,118.4037,34.27,82,72,0.4,broken clouds
1265,Luba,GQ,3.4568,8.5547,75.09,78,91,5.37,overcast clouds
1266,Maniitsoq,GL,65.4167,-52.9,6.66,77,100,15.95,overcast clouds
1267,Opalyi,HU,47.9977,22.3262,36.05,80,97,8.03,overcast clouds
1268,Maunabo,PR,18.0072,-65.8993,78.62,86,2,5.08,clear sky
1269,Sergeyevka,KZ,53.88,67.4158,9.97,94,100,9.78,overcast clouds
1270,Port Hawkesbury,CA,45.6169,-61.3485,25.88,75,0,5.01,clear sky
1271,Provost,CA,52.3501,-110.2683,22.01,90,67,3.76,broken clouds
1272,West Melbourne,US,28.0717,-80.6534,53.58,63,0,0.0,clear sky
1273,Abadan,IR,30.3392,48.3043,53.55,54,0,4.61,clear sky
1274,Spearfish,US,44.4908,-103.8594,47.28,31,100,11.5,overcast clouds
1275,Aleksandrov Gay,RU,50.147,48.5704,21.16,95,97,7.96,overcast clouds
1276,Diofior,SN,14.1833,-16.6667,82.35,52,100,16.62,overcast clouds
1277,Abha,SA,18.2164,42.5053,55.22,58,0,9.22,clear sky
1278,Bonga,ET,7.2833,36.2333,60.85,56,91,0.89,overcast clouds
1279,Taonan,CN,45.3333,122.7833,-8.07,100,9,1.77,clear sky
1280,Keetmanshoop,NA,-26.5833,18.1333,77.92,57,84,5.75,broken clouds
1281,Kuroishi,JP,40.6389,140.5922,23.5,93,75,12.66,light shower snow
1282,Birjand,IR,32.8663,59.2211,27.07,46,0,9.22,clear sky
1283,Sturgeon Falls,CA,46.3646,-79.9326,12.16,96,92,3.24,overcast clouds
1284,Bay Roberts,CA,47.5999,-53.2648,38.14,79,97,8.99,overcast clouds
1285,Malyn,UA,50.7723,29.2383,33.71,92,100,18.5,light snow
1286,Ouesso,CG,1.6136,16.0517,69.28,33,100,1.54,overcast clouds
1287,Genhe,CN,50.7833,121.5167,-15.72,100,66,0.63,broken clouds
1288,Ossora,RU,59.2353,163.0719,28.9,96,100,31.18,snow
1289,Bar Harbor,US,44.3876,-68.2039,19.02,52,0,15.99,clear sky
1290,Yarada,IN,17.65,83.2667,64.72,100,20,2.3,mist
1291,Tecuala,MX,22.3986,-105.4569,77.95,50,73,7.4,broken clouds
1292,Hohhot,CN,40.8106,111.6522,1.69,60,0,4.47,clear sky
1293,Keti Bandar,PK,24.1447,67.4497,71.06,84,0,13.47,clear sky
1294,Nizhniy Kuranakh,RU,58.8353,125.4869,-11.38,99,100,3.56,overcast clouds
1295,Key West,US,24.5557,-81.7826,60.8,40,0,10.36,clear sky
1296,Mineiros,BR,-17.5694,-52.5511,67.55,96,100,9.17,overcast clouds
1297,Belluno,IT,46.145,12.2214,35.24,62,0,6.4,clear sky
1298,San Buenaventura,MX,27.0833,-101.5333,70.72,32,75,5.75,broken clouds
1299,Shahrud,IR,36.4182,54.9763,31.23,47,0,2.35,clear sky
1300,Kampot,KH,10.6167,104.1833,75.25,87,73,5.23,broken clouds
1301,Boksitogorsk,RU,59.474,33.8485,22.6,93,100,9.15,snow
1302,Lakatoro,VU,-16.0999,167.4164,82.4,78,100,11.9,moderate rain
1303,Copiapo,CL,-27.3667,-70.3333,65.89,66,0,5.39,clear sky
1304,Itupiranga,BR,-5.1347,-49.3267,72.99,94,95,1.79,overcast clouds
1305,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,79.05,75,98,2.75,overcast clouds
1306,Ialibu,PG,-6.2821,143.9935,59.63,72,100,3.24,overcast clouds
1307,Ulaanbaatar,MN,47.9077,106.8832,-27.27,68,0,2.24,clear sky
1308,Piranshahr,IR,36.701,45.1413,17.73,92,60,6.62,broken clouds
1309,Clarin,PH,8.2023,123.8582,79.23,84,44,3.22,scattered clouds
1310,Quatre Cocos,MU,-20.2078,57.7625,78.91,82,100,16.84,light rain
1311,Sungaipenuh,ID,-2.0833,101.3833,64.85,96,96,2.8,moderate rain
1312,Barsovo,RU,61.1667,73.1667,8.73,99,100,4.79,overcast clouds
1313,Llangefni,GB,53.2556,-4.3106,46.76,74,75,25.32,broken clouds
1314,Pierre,US,44.3683,-100.351,40.12,52,0,1.01,clear sky
1315,Kushikino,JP,31.7167,130.2667,40.46,55,6,11.9,clear sky
1316,Kamaishi,JP,39.2667,141.8833,27.55,51,25,9.46,scattered clouds
1317,Yairipok,IN,24.6667,94.0667,40.71,93,1,0.6,clear sky
1318,Plettenberg Bay,ZA,-34.0527,23.3716,68.72,92,71,1.7,broken clouds
1319,Namtsy,RU,62.7161,129.6658,-32.69,100,85,0.47,overcast clouds
1320,Lima,PE,-12.0432,-77.0282,71.91,81,0,1.01,clear sky
1321,Arrecife,ES,28.963,-13.5477,64.47,48,0,4.61,haze
1322,Krasnoborsk,RU,61.5598,45.934,-2.2,100,70,3.49,snow
1323,Kaohsiung,TW,22.6163,120.3133,59.04,93,75,1.99,mist
1324,Arkhangelsk,RU,64.5401,40.5433,15.91,92,100,2.24,light snow
1325,Maneadero,MX,31.7167,-116.5667,65.19,74,0,4.0,clear sky
1326,Kropotkin,RU,45.4375,40.5756,30.51,87,100,7.18,light snow
1327,Mayumba,GA,-3.432,10.6554,76.64,87,99,0.58,light rain
1328,Oranjestad,AW,12.524,-70.027,78.62,76,26,16.15,scattered clouds
1329,Serra Talhada,BR,-7.9919,-38.2983,76.39,60,69,6.55,broken clouds
1330,De-Kastri,RU,51.4667,140.7833,-5.62,93,92,11.16,overcast clouds
1331,Koupela,BF,12.1794,-0.3517,74.25,13,34,10.89,scattered clouds
1332,Podor,MR,16.6527,-14.9587,78.75,27,0,2.3,clear sky
1333,Valdosta,US,30.8327,-83.2785,53.55,55,0,6.91,clear sky
1334,Yenotayevka,RU,47.2456,47.0281,27.46,86,77,6.85,broken clouds
1335,Shetpe,KZ,44.1667,52.1167,34.95,91,100,6.24,overcast clouds
1336,Sarangarh,IN,21.6,83.0833,56.34,32,2,2.15,clear sky
1337,Iisalmi,FI,63.5592,27.1907,21.22,91,100,8.32,overcast clouds
1338,Alcantara,BR,-2.4089,-44.4147,82.6,86,91,10.58,overcast clouds
1339,Kismayo,SO,-0.3582,42.5454,77.25,76,60,13.29,broken clouds
1340,Selenginsk,RU,52.0064,106.8647,-23.39,97,99,3.69,overcast clouds
1341,Praia Da Vitoria,PT,38.7333,-27.0667,59.25,88,40,22.3,scattered clouds
1342,La Romana,DO,18.4273,-68.9728,77.36,88,40,5.75,scattered clouds
1343,Mareeba,AU,-17.0,145.4333,83.48,80,99,1.34,overcast clouds
1344,Ayagoz,KZ,47.9714,80.4392,5.4,100,98,1.07,overcast clouds
1345,Arroyo,ES,41.6096,-4.7969,46.18,40,0,4.61,clear sky
1346,Kanniyakumari,IN,8.0833,77.5667,77.74,82,5,13.42,clear sky
1347,Mocuba,MZ,-16.8392,36.9856,70.56,99,14,1.32,few clouds
1348,Remedios,CU,22.4947,-79.5458,63.52,56,46,10.0,scattered clouds
1349,Pochutla,MX,15.7432,-96.4661,84.02,64,0,5.12,clear sky
1350,Krasnovishersk,RU,60.4078,57.082,-2.58,100,97,2.55,overcast clouds
1351,Bilecik,TR,40.0,30.1667,23.65,92,53,6.31,broken clouds
1352,Kihei,US,20.785,-156.4656,84.22,49,20,11.5,few clouds
1353,Khartoum,SD,15.5518,32.5324,66.02,21,0,1.99,clear sky
1354,Pangody,RU,65.85,74.4859,-2.85,97,99,7.4,overcast clouds
1355,Chitral,PK,35.8462,71.7858,27.75,65,57,6.76,broken clouds
1356,Mala Tokmachka,UA,47.5356,35.8929,32.56,96,100,14.23,overcast clouds
1357,Zaysan,KZ,47.4667,84.8667,1.27,85,88,3.36,overcast clouds
1358,Aripuana,BR,-9.1667,-60.6333,72.03,99,100,2.21,moderate rain
1359,Arkhara,RU,49.4212,130.0842,-22.45,99,50,0.29,scattered clouds
1360,Iralaya,HN,15.0,-83.2333,77.09,73,86,17.85,overcast clouds
1361,Golden,US,39.7555,-105.2211,49.69,23,20,3.44,few clouds
1362,Orlik,RU,52.5178,99.825,-26.73,94,66,2.15,broken clouds
1363,Beidao,CN,34.5686,105.8933,9.19,95,83,1.05,broken clouds
1364,Salekhard,RU,66.53,66.6019,-16.37,100,97,0.76,overcast clouds
1365,Coxim,BR,-18.5067,-54.76,72.91,94,97,4.85,overcast clouds
1366,Van,TR,38.4924,43.3831,25.95,59,75,9.22,broken clouds
1367,Maridi,SS,4.9158,29.4742,69.64,29,58,4.18,broken clouds
1368,Kontagora,NG,10.3999,5.4695,73.83,12,100,10.27,overcast clouds
1369,Novyy Urgal,RU,51.0736,132.5642,-23.42,99,80,0.22,broken clouds
1370,Gimli,CA,50.6336,-96.9907,14.13,73,99,11.5,overcast clouds
1371,Medea,DZ,36.2642,2.7539,27.05,32,0,4.54,clear sky
1372,Diebougou,BF,10.9667,-3.25,76.42,11,42,7.16,scattered clouds
1373,Butterworth,MY,5.3991,100.3638,80.01,91,20,5.01,few clouds
1374,Sfantu Gheorghe,RO,45.8667,25.7833,33.66,95,100,17.67,light snow
1375,Awjilah,LY,29.1081,21.2869,53.82,61,82,13.09,broken clouds
1376,Curaca,BR,-8.9903,-39.9094,86.31,35,99,7.38,overcast clouds
1377,Mega,ET,4.05,38.3,59.45,38,48,6.8,scattered clouds
1378,Nayoro,JP,44.3506,142.4578,9.64,93,90,2.21,overcast clouds
1379,Bezhetsk,RU,57.7851,36.6965,21.67,93,100,11.1,overcast clouds
1380,Sayville,US,40.7359,-73.0821,23.95,61,20,0.0,few clouds
1381,Bonfim,BR,3.0833,-59.95,86.02,44,95,8.05,overcast clouds
1382,Waw,SS,7.7029,27.9953,70.25,21,77,5.95,broken clouds
1383,Umtata,ZA,-31.5889,28.7844,66.36,96,100,2.01,overcast clouds
1384,Cowra,AU,-33.8333,148.6833,82.27,52,6,1.59,clear sky
1385,Lebyazhye,RU,55.2689,66.4947,7.79,94,100,7.02,overcast clouds
1386,Nizhniye Sergi,RU,56.6614,59.3033,3.9,99,91,2.37,overcast clouds
1387,Chernyshkovskiy,RU,48.4219,42.2308,34.57,98,100,17.16,light snow
